Source,Title,Text
USC,Title 15. COMMERCE AND TRADE,Census tract The term “census tract” means a census tract delineated by the United States Bureau of the Census in the most recent decennial census that is not located in a nonmetropolitan county and does not otherwise qualify as a qualified census tract.
USC,Title 15. COMMERCE AND TRADE,"A qualified disaster area described in clause (i) shall be treated as a HUBZone for a period of not less than 8 years, beginning on the date the Administrator makes a final determination as to whether or not to implement the designations described in subparagraphs (A) and (B) in accordance with the results of the decennial census conducted after the area was initially designated as a qualified disaster area."
USC,Title 16. CONSERVATION,"One-half of the revenues accruing to the fund under this chapter each fiscal year (beginning with the fiscal year 1975) from any tax imposed on pistols, revolvers, bows, and arrows shall be apportioned among the States in proportion to the ratio that the population of each State bears to the population of all the States: Provided, That each State shall be apportioned not more than 3 per centum and not less than 1 per centum of such revenues and Guam, the Virgin Islands, American Samoa, Puerto Rico, and the Northern Mariana Islands shall each be apportioned one-sixth of 1 per centum of such revenues. For the purpose of this subsection, population shall be determined on the basis of the latest decennial census for which figures are available, as certified by the Secretary of Commerce."
USC,Title 17. COPYRIGHTS,"Local service area of a primary transmitter.— The “local service area of a primary transmitter”, in the case of both the primary stream and any multicast streams transmitted by a primary transmitter that is a television broadcast station, comprises the area where such primary transmitter could have insisted upon its signal being retransmitted by a cable system pursuant to the rules, regulations, and authorizations of the Federal Communications Commission in effect on April 15, 1976, or such station’s television market as defined in section 76.55(e) of title 47, Code of Federal Regulations (as in effect on September 18, 1993), or any modifications to such television market made, on or after September 18, 1993, pursuant to section 76.55(e) or 76.59 of title 47, Code of Federal Regulations, or within the noise-limited contour as defined in 73.622(e)(1) of title 47, Code of Federal Regulations, or in the case of a television broadcast station licensed by an appropriate governmental authority of Canada or Mexico, the area in which it would be entitled to insist upon its signal being retransmitted if it were a television broadcast station subject to such rules, regulations, and authorizations. In the case of a low power television station, as defined by the rules and regulations of the Federal Communications Commission, the “local service area of a primary transmitter” comprises the designated market area, as defined in section 122(j)(2)(C), that encompasses the community of license of such station and any community that is located outside such designated market area that is either wholly or partially within 35 miles of the transmitter site or, in the case of such a station located in a standard metropolitan statistical area which has one of the 50 largest populations of all standard metropolitan statistical areas (based on the 1980 decennial census of population taken by the Secretary of Commerce), wholly or partially within 20 miles of such transmitter site. The “local service area of a primary transmitter”, in the case of a radio broadcast station, comprises the primary service area of such station, pursuant to the rules and regulations of the Federal Communications Commission."
USC,Title 2. THE CONGRESS,"On the first day, or within one week thereafter, of the first regular session of the Eighty-second Congress and of each fifth Congress thereafter, the President shall transmit to the Congress a statement showing the whole number of persons in each State, excluding Indians not taxed, as ascertained under the seventeenth and each subsequent decennial census of the population, and the number of Representatives to which each State would be entitled under an apportionment of the then existing number of Representatives by the method known as the method of equal proportions, no State to receive less than one Member."
USC,Title 2. THE CONGRESS,"On the first day, or within one week thereafter, of the first regular session of the Eighty-second Congress and of each fifth Congress thereafter, the President shall transmit to the Congress a statement showing the whole number of persons in each State, excluding Indians not taxed, as ascertained under the seventeenth and each subsequent decennial census of the population, and the number of Representatives to which each State would be entitled under an apportionment of the then existing number of Representatives by the method known as the method of equal proportions, no State to receive less than one Member."
USC,Title 20. EDUCATION,"Criteria of poverty In determining the families that are below the poverty level, the Secretary shall use the criteria of poverty used by the Bureau of the Census in compiling the most recent decennial census, as the criteria have been updated by increases in the Consumer Price Index for All Urban Consumers, published by the Bureau of Labor Statistics."
USC,Title 20. EDUCATION,"For the purpose of this section, the Secretary shall determine the number of children aged 5 to 17, inclusive, from families above the poverty level on the basis of the number of such children from families receiving an annual income, in excess of the current criteria of poverty, from payments under a State program funded under part A of title IV of the Social Security Act [42 U.S.C. 601 et seq.]; and in making such determinations, the Secretary shall use the criteria of poverty used by the Bureau of the Census in compiling the most recent decennial census for a family of four in such form as those criteria have been updated by increases in the Consumer Price Index for All Urban Consumers, published by the Bureau of Labor Statistics."
USC,Title 20. EDUCATION,"For purposes of paragraph (3)(B), the term “State” includes, in addition to the several States of the Union, only those special jurisdictions specified in section 952(g) of this title which have a population of 200,000 or more, according to the latest decennial census."
USC,Title 20. EDUCATION,"For purposes of paragraph (4)(B), the term “State” and the term “grant recipient” include, in addition to the several States of the Union, only those special jurisdictions specified in section 952(g) of this title which have a population of 200,000 or more, according to the latest decennial census."
USC,Title 20. EDUCATION,"in the case of a State educational agency choosing, at its sole discretion, to disaggregate data described in clauses (ii) and (iii)(II) of subsection (h)(1)(C) for Asian and Native Hawaiian or Pacific Islander students using the same race response categories as the decennial census of the population, assist such State educational agency in such disaggregation and in using such data to improve academic outcomes for such students."
USC,Title 23. HIGHWAYS,"Exception.—In any State with a population density of 80 or fewer persons per square mile of land area, based on the most recent decennial census, the requirements under subsection (g)(3) and paragraphs (1) and (2) of this subsection shall not apply to a nonattainment or maintenance area in the State if—"
USC,Title 23. HIGHWAYS,"Determination of population figures.— For the purpose of determining population figures under this subsection, the Secretary shall use the latest available data from the decennial census conducted under section 141(a) of title 13, United States Code."
USC,Title 25. INDIANS,"assess existing data sources, including alternatives to the decennial census, for use in evaluating the factors for determination of need described in subsection (b); and"
USC,Title 26. INTERNAL REVENUE CODE,Use of census data: Population and poverty rate shall be determined by the most recent decennial census data available.
USC,Title 26. INTERNAL REVENUE CODE,Data used The determination under subparagraph (A) shall be made on the basis of the most recent decennial census for which data are available.
USC,Title 26. INTERNAL REVENUE CODE,"population shall be determined on the basis of the most recent decennial census for which data are available,"
USC,Title 29. LABOR,"any employee employed as an announcer, news editor, or chief engineer by a radio or television station the major studio of which is located (A) in a city or town of one hundred thousand population or less, according to the latest available decennial census figures as compiled by the Bureau of the Census, except where such city or town is part of a standard metropolitan statistical area, as defined and designated by the Office of Management and Budget, which has a total population in excess of one hundred thousand, or (B) in a city or town of twenty-five thousand population or less, which is part of such an area but is at least 40 airline miles from the principal city in such area; or"
USC,Title 31. MONEY AND FINANCE,"any area in Alaska that is within the boundaries of a census area used by the Secretary of Commerce in the decennial census, but that is not included within the boundary of a governmental entity described under clause (i);"
USC,Title 33. NAVIGATION AND NAVIGABLE WATERS,"Definition of eligible individual In subsection (c)(12), the term “eligible individual” means a member of a household, the members of which have a combined income (for the most recent 12-month period for which information is available) equal to not more than 50 percent of the median nonmetropolitan household income for the State in which the household is located, according to the most recent decennial census."
USC,Title 33. NAVIGATION AND NAVIGABLE WATERS,20 percent based on the average population in the 2010 decennial census of coastal counties bordering the Gulf of Mexico within each Gulf Coast State.
USC,Title 34. CRIME CONTROL AND LAW ENFORCEMENT,"For the purpose of this section, the term “rural State” means a State that has a population density of fifty-two or fewer persons per square mile or a State in which the largest county has fewer than one hundred and fifty thousand people, based on the decennial census of 1990 through fiscal year 1997."
USC,Title 34. CRIME CONTROL AND LAW ENFORCEMENT,"The population of each State, as determined by the most recent decennial census performed by the Bureau of the Census."
USC,Title 34. CRIME CONTROL AND LAW ENFORCEMENT,"Rural State The term “rural State” means a State that has a population density of 57 or fewer persons per square mile or a State in which the largest county has fewer than 250,000 people, based on the most recent decennial census."
USC,Title 38. VETERANS’ BENEFITS,"who resides in a county (or similar entity utilized by the Bureau of the Census) with less than seven persons per square mile, according to the most recent decennial Census; and"
USC,"Title 40. PUBLIC BUILDINGS, PROPERTY, AND WORKS","An amount equal to not more than one cent for each inhabitant of the continental United States as determined by the last preceding decennial census may be appropriated each year in the District of Columbia Appropriation Act for the National Capital Planning Commission to use for the payment of its expenses and for the acquisition of land the Commission may acquire under section 8731 of this title for the purposes named, including compensation for the land, surveys, ascertainment of title, condemnation proceedings, and necessary conveyancing. The appropriated amounts shall be paid from the revenues of the District of Columbia and the general amounts of the Treasury in the same proportion as other expenses of the District of Columbia."
USC,Title 42. THE PUBLIC HEALTH AND WELFARE,"As used in this subchapter, the terms “rural” and “rural area” mean any open country, or any place, town, village, or city which is not (except in the cases of Pajaro, in the State of California, and Guadalupe, in the State of Arizona) part of or associated with an urban area and which (1) has a population not in excess of 2,500 inhabitants, or (2) has a population in excess of 2,500 but not in excess of 10,000 if it is rural in character, or (3) has a population in excess of 10,000 but not in excess of 20,000, and (A) is not contained within a standard metropolitan statistical area, and (B) has a serious lack of mortgage credit for lower and moderate-income families, as determined by the Secretary and the Secretary of Housing and UrbanDevelopment. For purposes of this subchapter, any area classified as “rural” or a “rural area” prior to October 1, 1990, and determined not to be “rural” or a “rural area” as a result of data received from or after the 1990, 2000, or 2010 decennial census, and any area deemed to be a “rural area” for purposes of this subchapter under any other provision of law at any time during the period beginning January 1, 2000, and ending December 31, 2010, shall continue to be so classified until the receipt of data from the decennial census in the year 2020, if such area has a population in excess of 10,000 but not in excess of 35,000, is rural in character, and has a serious lack of mortgage credit for lower and moderate-income families. Notwithstanding any other provision of this section, the city of Plainview, Texas, shall be considered a rural area for purposes of this subchapter, and the city of Altus, Oklahoma, shall be considered a rural area for purposes of this subchapter until the receipt of data from the decennial census in the year 2000."
USC,Title 42. THE PUBLIC HEALTH AND WELFARE,"The Secretary of Commerce shall promptly conduct a survey to compile registration and voting statistics in such geographic areas as may be recommended by the Commission on Civil Rights. Such a survey and compilation shall, to the extent recommended by the Commission on Civil Rights, only include a count of persons of voting age by race, color, and national origin, and determination of the extent to which such persons are registered to vote, and have voted in any statewide primary or general election in which the Members of the United States House of Representatives are nominated or elected, since January 1, 1960. Such information shall also be collected and compiled in connection with the Nineteenth Decennial Census, and at such other times as the Congress may prescribe. The provisions of section 9 and chapter 7 of title 13 shall apply to any survey, collection, or compilation of registration and voting statistics carried out under this subchapter: Provided, however, That no person shall be compelled to disclose his race, color, national origin, or questioned about his political party affiliation, how he voted, or the reasons therefore, nor shall any penalty be imposed for his failure or refusal to make such disclosure. Every person interrogated orally, by written survey or questionnaire or by any other means with respect to such information shall be fully advised with respect to his right to fail or refuse to furnish such information."
USC,Title 42. THE PUBLIC HEALTH AND WELFARE,"has, according to the most recent available decennial census data, a combined population between 190,000 and 199,999, inclusive (excluding the population of metropolitan cities therein) in all its unincorporated areas that are not units of general local government and in all units of general local government located within such county;"
USC,Title 42. THE PUBLIC HEALTH AND WELFARE,"has entered into a local cooperation agreement with a metropolitan city that received assistance under section 5306 of this titlebecause of such classification, and has elected under paragraph (4) to have its population included with the population of the county for purposes of qualifying as an urban county; except that to qualify as an urban county under this clause (I) the county must have a combined population of not less than 195,000, (II) more than 15 percent of the residents of the county shall be 60 years of age or older (according to the most recent decennial census data), (III) not less than 20 percent of the total personal income in the county shall be from pensions, social security, disability, and other transfer programs, and (IV) not less than 40 percent of the land within the county shall be publicly owned and not subject to property tax levies;"
USC,Title 42. THE PUBLIC HEALTH AND WELFARE,"have a combined population of not less than 210,000, excluding any metropolitan city located in the county that is not relinquishing its metropolitan city classification, according to the 1990 decennial census of the Bureau of the Census of the Departmentof Commerce;"
USC,Title 42. THE PUBLIC HEALTH AND WELFARE,"have had a Federal naval installation that was more than 100 years old closed by action of the Base Closure and Realignment Commission appointed for 1993 under the Base Closure and Realignment Act of 1990, directly resulting in a loss of employment by more than 7,000 Federal Government civilian employees and more than 15,000 active duty military personnel, which naval installation was located within one mile of an enterprise community designated by the Secretary pursuant to section 1391 of title 26, whichenterprise community has a population of not less than 20,000, according to the 1990 decennial census of the Bureau of the Census of the Department of Commerce [2]"
USC,Title 42. THE PUBLIC HEALTH AND WELFARE,"the populations served by the eligible units of local government, according to the latest available decennial census; and"
USC,Title 42. THE PUBLIC HEALTH AND WELFARE,"In administering this subsection, the Secretary shall use information from the most recent decennial census of the United States, relevant comprehensive affordable housing strategies under section 12705 of this title, and other reliable sources obtained by the Secretary which demonstrate the need for affordable housing in rural areas."
USC,Title 42. THE PUBLIC HEALTH AND WELFARE,"to the extent practicable, current and adequate statistical data (including decennial census data) and other information on the well-being of young individuals in the United States are readily available, in advance of the Conference, to the delegates of the Conference, together with such information as may be necessary to evaluate Federal programs and policies relating to children and youth. In carrying out this subparagraph, theSecretary may make grants to, and enter into contracts with, public agencies and nonprofit private organizations."
USC,Title 42. THE PUBLIC HEALTH AND WELFARE,"Disadvantaged area The term “disadvantaged area” means a community with an annual median household income that is less than 80 percent of the statewide annual median household income, as determined by the President based on the latest available decennial census."
USC,Title 42. THE PUBLIC HEALTH AND WELFARE,"Small community The term “small community” means a community with a population of not more than 15,000 individuals, as determined by the President based on the latest available decennial census."
USC,Title 42. THE PUBLIC HEALTH AND WELFARE,"Backup power for certain emergency notification systems For any licensed nuclear power plants located where there is a permanent population, as determined by the 2000 decennial census, in excess of 15,000,000 within a 50-mile radius of the power plant, not later than 18 months after August 8, 2005, the Commission shall require that backup power to be available for the emergency notification system of the power plant, including the emergency siren warning system, if the alternating current supply within the 10-mile emergency planning zone of the power plant is lost."
USC,Title 42. THE PUBLIC HEALTH AND WELFARE,"With respect to data on population that is necessary for purposes of making a determination under subparagraph (A), the Secretary shall use the most recent data that is available from the Secretary of Commerce pursuant to the decennial census and pursuant to reasonable estimates by such Secretary of changes occurring in the data in the ensuing period."
USC,Title 42. THE PUBLIC HEALTH AND WELFARE,Population determinations The Secretary shall make population determinations for purposes of this paragraph based on the most recent decennial census data available.
USC,Title 42. THE PUBLIC HEALTH AND WELFARE,"Review Upon the receipt of data from the 1990 decennial census, the Secretary shall conduct a review of any designations made under paragraph (1) and preferences given under paragraph (2) and the eligibility of communities and counties for such designation and preference, examining the effects of such data on such eligibility. The Secretary shall submit to the Congress, not later than 9 months after the availability of the data, a report regarding the review, which shall include any recommendations of the Secretary for modifications in the standards for designation and preference."
USC,Title 42. THE PUBLIC HEALTH AND WELFARE,"any area or community, respectively, located in a State that has population density of less than 30 persons per square mile (as reported in the most recent decennial census), and of which at least 1.25 percent of the total acreage of such State is under Federal jurisdiction, provided that no metropolitan city (as such term is defined in section 5302 of this title) in such State is the sole beneficiary of the grantamounts awarded under this section."
USC,Title 42. THE PUBLIC HEALTH AND WELFARE,"the number of individuals, according to the 1990 decennial census, who were residents of the State and whose income was below the poverty line."
USC,Title 42. THE PUBLIC HEALTH AND WELFARE,"the number of individuals, according to the 1990 decennial census, who were residents of any State and whose income was below the poverty line."
USC,Title 42. THE PUBLIC HEALTH AND WELFARE,Census data.— The Secretary shall provide to each State agency administering a child and adult care food program under this section data from the most recent decennial census survey or other appropriate census survey for which the data are available showing which areas in the State meet the requirements of subparagraph (A)(ii)(I)(aa). The State agency shall provide the data to family or group day care home sponsoring organizations located in the State.
USC,Title 42. THE PUBLIC HEALTH AND WELFARE,"Determination of population density in area Based upon data from the United States decennial census for the year 2000, the Secretary shall determine, for each rural area, the population density for that area."
USC,Title 47. TELECOMMUNICATIONS,"Certain limitations on qualified bidders prohibitedIn prescribing any regulations relating to the qualification of bidders for spectrum reclaimed pursuant to subparagraph (B)(i), the Commission, for any license that may be used for any digital television service where the grade A contour of the station is projected to encompass the entirety of a city with a population in excess of 400,000 (as determined using the 1990 decennial census), shall not—"
USC,Title 49. TRANSPORTATION,"The amounts apportioned under subsection (b)(1) shall provide each State with an amount equal to the total amount apportioned multiplied by a ratio equal to the population of that State forecast for the year that is 15 years after the most recent decennial census, divided by the totalpopulation of all States forecast for the year that is 15 years after the most recent decennial census. Such forecast shall be based on thepopulation trend for each State between the most recent decennial census and the most recent estimate of population made by the Secretary of Commerce."
USC,Title 49. TRANSPORTATION,"In general.— The Secretary shall apportion amounts to each State under paragraph (1) so that urbanized areas in that State receive an amount equal to the amount apportioned to that State multiplied by a ratio equal to the sum of the forecast population of all urbanized areas in that State divided by the total forecast population of that State. In making the apportionment under this subparagraph, the Secretary shall utilize any available forecasts made by the State. If no forecasts are available, the Secretary shall utilize data on urbanized areas and total population from the most recent decennial census."
USC,Title 49. TRANSPORTATION,"the population of urbanized areas in each State, as shown by the latest available decennial census of population; bears to (ii) the total population of urbanized areas in all States, as shown by that census."
USC,Title 49. TRANSPORTATION,"the population of urbanized areas in each State, as shown by the latest available decennial census; bears to (ii) the population of urbanized areas in all States, as shown by that census."
USC,Title 49. TRANSPORTATION,"In general.— Subject to subclause (II), each State shall receive an amount that is equal to 20 percent of the amount apportioned under clause (i), multiplied by the ratio of the land area in rural areas in that State and divided by the land area in all rural areas in the United States, as shown by the most recent decennial census of population."
USC,Title 49. TRANSPORTATION,"Population.— Each State shall receive an amount equal to 80 percent of the amount apportioned under clause (i), multiplied by the ratio of the population of rural areas in that State and divided by the population of all rural areas in the United States, as shown by the most recent decennial census of population."
USC,Title 49. TRANSPORTATION,"Land area.— Subject to clause (v), each State shall receive an amount that is equal to 29.68 percent of the amount apportioned under clause (i), multiplied by the ratio of the land area in rural areas in that State and divided by the land area in all rural areas in the United States, as shown by the most recent decennial census of population."
USC,Title 49. TRANSPORTATION,"50 percent of the total amount apportioned multiplied by a ratio equal to the population of the area divided by the total population of all urbanized areas with populations of less than 200,000 as shown in the most recent decennial census; and"
USC,Title 49. TRANSPORTATION,"25 percent of the 73.39 percent apportioned under this subparagraph multiplied by a ratio equal to the population of the area divided by the total population of all areas, as shown in the most recent decennial census; and"
USC,Title 49. TRANSPORTATION,"25 percent of the 26.61 percent apportioned under this subparagraph multiplied by a ratio equal to the population of the area divided by the total population of all areas, as shown by the most recent decennial census; and"
USC,Title 49. TRANSPORTATION,"Rural area.— The term “rural area” means an area encompassing a population of less than 50,000 people that has not been designated in the most recent decennial census as an “urbanized area” by the Secretary of Commerce."
USC,Title 49. TRANSPORTATION,"Urbanized area.— The term “urbanized area” means an area encompassing a population of not less than 50,000 people that has been defined and designated in the most recent decennial census as an “urbanized area” by the Secretary of Commerce."
USC,Title 49. TRANSPORTATION,"Public transportation performance targets.— In areas with a population of fewer than 200,000 individuals, as calculated according to the most recent decennial census, and not represented by a metropolitan planning organization, selection of performance targets by a State shall be coordinated, to the maximum extent practicable, with providers of public transportation to ensure consistency with sections 5326(c) and 5329(d)."
USC,Title 49. TRANSPORTATION,"Integration of other performance-based plans.— A State shall integrate into the statewide transportation planning process, directly or by reference, the goals, objectives, performance measures, and targets described in this paragraph, in other State transportation plans and transportation processes, as well as any plans developed pursuant to title 23 by providers of public transportation in areas with a population of fewer than 200,000 individuals, as calculated according to the most recent decennial census, and not represented by a metropolitan planning organization, required as part of a performance-based program."
USC,Title 49. TRANSPORTATION,Population.— The term “population” means the population stated in the latest decennial census of the United States.
USC,Title 52. VOTING AND ELECTIONS,the voting age population of the State (as reported in the most recent decennial census); and
USC,Title 52. VOTING AND ELECTIONS,the total voting age population of all States (as reported in the most recent decennial census).
USC,Title 52. VOTING AND ELECTIONS,the voting age population of the State (as reported in the most recent decennial census); and
USC,Title 52. VOTING AND ELECTIONS,the total voting age population of all States (as reported in the most recent decennial census).
USC,Title 52. VOTING AND ELECTIONS,"the term “Indian reservation” means any area that is an American Indian or Alaska Native area, as defined by the Census Bureau for thepurposes of the 1990 decennial census;"
USC,Title 7. AGRICULTURE,"more than 25,000 individuals, as determined in the latest available decennial census conducted under section 141(a) of title 13; or"
USC,Title 7. AGRICULTURE,"in the case of a region with a population density of less than 2 individuals per square mile, at least 10,000 individuals, as determined in that latest available decennial census;"
USC,Title 7. AGRICULTURE,"66 per centum shall be allocated to each State as follows: One-half in an amount that bears the same ratio to the total amount to be allotted as the rural population of the State bears to the total rural population of all the States, as determined by the last preceding decennial census current at that time; and one-half in an amount that bears the same ratio to the total amount to be allotted as the farm population of the Statebears to the total farm population of all the States, as determined by the last preceding decennial census current at that time:"
USC,Title 7. AGRICULTURE,the population of the State (as determined by the Secretary of Commerce based on the most recent decennial census for which data are available); bears to
USC,Title 7. AGRICULTURE,"includes any area in any city or town with a population in excess of 10,000 inhabitants according to the most recent decennial census of the United States; or"
USC,Title 7. AGRICULTURE,has a median household income in excess of the State nonmetropolitan median household income according to the most recent decennial census of the United States.
USC,Title 7. AGRICULTURE,the total population living at or below 125 percent of those income poverty guidelines in all States as determined by the most recent decennial census at the time at which each such additional amount is first appropriated.
USC,Title 7. AGRICULTURE,the total population living at or below 125 percent of those income poverty guidelines in all States in which 1890 Institutions are located; as determined by the most recent decennial census at the time at which each such additional amount is first appropriated.
USC,Title 7. AGRICULTURE,"Definition of eligible individual In this section, the term “eligible individual” means an individual who is a member of a household the members of which have a combined income (for the most recent 12-month period for which the information is available) that is not more than 100 percent of the median nonmetropolitan household income for the State or territory in which the individual resides, according to the most recent decennial census of the United States."
USC,Title 7. AGRICULTURE,"Of the remainder, 20 per centum shall be allotted among the eligible institutions in equal proportions; 40 per centum shall be allotted among the eligible institutions in the proportion that the rural population of the State in which each eligible institution is located bears to the total rural population of all the States in which eligible institutions are located, as determined by the last preceding decennial census current at the time each such additional sum is first appropriated; and the balance shall be allotted among the eligible institutions in the proportion that the farm population of the State in which each eligible institution is located bears to the total farm population of all the States in which the eligible institutions are located, as determined by the last preceding decennial census current at the time each such additional sum is first appropriated."
USC,Title 7. AGRICULTURE,"For the first fiscal year beginning after the date of enactment of this Act, and for each fiscal year thereafter, $4,380,000. The sums appropriated in pursuance of paragraph (a) shall be paid annually to the several States, Puerto Rico, the Virgin Islands, Guam, and the Northern Mariana Islands in equal shares. The sums appropriated in pursuance of paragraph (b) shall be in addition to sums appropriated in pursuance of paragraph (a) and shall be allotted and paid annually to each of the several States, Puerto Rico, the Virgin Islands, Guam, and the Northern Mariana Islands in the proportion to which the total population of each State, Puerto Rico, the Virgin Islands, Guam, and the Northern Mariana Islands bears to the total population of all the States, Puerto Rico, the Virgin Islands, Guam, and the Northern Mariana Islands as determined by the last preceding decennial census. Sums appropriated in pursuance of this section shall be in addition to sums appropriated or authorized under this subchapter and subchapter I of this title, and shall be applied only for the purposes of the colleges defined in such subchapters. The provisions of law applicable to the use and payment of sums under this subchapter shall apply to the use and payment of sums appropriated in pursuance of this section."
USC,Title 7. AGRICULTURE,"require that at least 75 percent of the capital of each rural business investment company is invested in rural business concerns and not more than 10 percent of the investments shall be made in an area containing a city of over 150,000 in the last decennial census and the Census Bureau defined urbanized area containing or adjacent to that city;"
USC,Title 7. AGRICULTURE,"Of the remainder so appropriated for each fiscal year 20 per centum shall be paid to the several States in equal proportions, 40 per centum shall be paid to the several States in the proportion that the rural population of each bears to the total rural population of the several States as determined by the census, and the balance shall be paid to the several States in the proportion that the farm population of each bears to the total farm population of the several States as determined by the census. Any appropriation made hereunder shall be allotted in the first and succeeding years on the basis of the decennial census current at the time such appropriation is first made, and as to any increase, on the basis of decennial census current at the time such increase is first appropriated."
USC,Title 7. AGRICULTURE,"Not less than 52 per centum of such sums shall be allotted to each State, as follows: One-half in an amount which bears the same ratio to the total amount to be allotted as the rural population of the State bears to the total rural population of all the States as determined by the last preceding decennial census current at the time each such additional sum is first appropriated; and one-half in an amount which bears the same ratio to the total amount to be allotted as the farm population of the State bears to the total farm population of all the States as determined by the last preceding decennial census current at the time such additional sum is first appropriated;"
USC,Title 7. AGRICULTURE,terminate a determination under this subparagraph that part of an area is a rural area on the date that data is available for the next decennial census conducted under section 141(a) of title 13.
USC,Title 8. ALIENS AND NATIONALITY,"“Rural area” defined In this paragraph, the term “rural area” means any area other than an area within a metropolitan statistical area or within the outer boundary of any city or town having a population of 20,000 or more (based on the most recent decennial census of the United States)."
USC,Title 8. ALIENS AND NATIONALITY,"For States with populations of less than 9,000,000, based upon the 1990 decennial census of population, 25 visas."
USC,Title 8. ALIENS AND NATIONALITY,"For States with populations of 9,000,000 or more, based upon the 1990 decennial census of population, 50 visas."
